DATE_TIME;ROOT_DISK_SIZE_VALUE;ROOT_DISK_USED_VALUE;ROOT_DISK_FREE
26-04-24 20:54;51123825;17936062;33187763
26-04-24 20:59;51123825;17936012;33187813
26-04-24 21:04;51123825;17936049;33187776
26-04-24 21:09;51123825;17936014;33187811
26-04-24 21:14;51123825;17936063;33187762
26-04-24 21:19;51123825;17936021;33187804
26-04-24 21:24;51123825;17936038;33187787
26-04-24 21:29;51123825;17936022;33187803
26-04-24 21:34;51123825;17936079;33187746
26-04-24 21:39;51123825;17936024;33187801
26-04-24 21:44;51123825;17936055;33187770
26-04-24 21:49;51123825;17936026;33187799
26-04-24 21:54;51123825;17936055;33187770
26-04-24 21:59;51123825;17936085;33187740
26-04-24 22:04;51123825;17936145;33187680
26-04-24 22:09;51123825;17945430;33178395
26-04-24 22:14;51123825;17945303;33178522
26-04-24 22:19;51123825;17945243;33178582
26-04-24 22:24;51123825;17945253;33178572
26-04-24 22:29;51123825;17945245;33178580
26-04-24 22:34;51123825;17945253;33178572
26-04-24 22:39;51123825;17945246;33178579
26-04-24 22:44;51123825;17945303;33178522
26-04-24 22:49;51123825;17945248;33178577
26-04-24 22:54;51123825;17945254;33178571
26-04-24 22:59;51123825;17945249;33178576
26-04-24 23:04;51123825;17945303;33178522
26-04-24 23:09;51123825;17945252;33178573
26-04-24 23:14;51123825;17945255;33178570
26-04-24 23:19;51123825;17945253;33178572
26-04-24 23:24;51123825;17945319;33178506
26-04-24 23:29;51123825;17947303;33176522
26-04-24 23:34;51123825;17947304;33176521
26-04-24 23:39;51123825;17947304;33176521
26-04-24 23:44;51123825;17947315;33176510
26-04-24 23:49;51123825;17947369;33176456
26-04-24 23:54;51123825;17947205;33176620
26-04-24 23:59;51123825;17947131;33176694
27-04-24 00:04;51123825;17947129;33176696
27-04-24 00:09;51123825;17947133;33176692
27-04-24 00:14;51123825;17947195;33176630
27-04-24 00:19;51123825;17947135;33176690
27-04-24 00:24;51123825;17947137;33176688
27-04-24 00:29;51123825;17947137;33176688
27-04-24 00:34;51123825;17947198;33176627
27-04-24 00:39;51123825;17947139;33176686
27-04-24 00:44;51123825;17947140;33176685
27-04-24 00:49;51123825;17947140;33176685
27-04-24 00:54;51123825;17947141;33176684
27-04-24 00:59;51123825;17947141;33176684
27-04-24 01:04;51123825;17947214;33176611
27-04-24 01:09;51123825;17947162;33176663
27-04-24 01:14;51123825;17947146;33176679
27-04-24 01:19;51123825;17947146;33176679
27-04-24 01:24;51123825;17947214;33176611
27-04-24 01:29;51123825;17947150;33176675
27-04-24 01:34;51123825;17947152;33176673
27-04-24 01:39;51123825;17947152;33176673
27-04-24 01:44;51123825;17947153;33176672
27-04-24 01:49;51123825;17947153;33176672
27-04-24 01:54;51123825;17947211;33176614
27-04-24 01:59;51123825;17947150;33176675
27-04-24 02:04;51123825;17947152;33176673
27-04-24 02:09;51123825;17947157;33176668
27-04-24 02:14;51123825;17947159;33176666
27-04-24 02:19;51123825;17947159;33176666
27-04-24 02:24;51123825;17947175;33176650
27-04-24 02:29;51123825;17947161;33176664
27-04-24 02:34;51123825;17947228;33176597
